Wed Jun  1 19:11:00 2022    hell/123.prof

         51934 function calls (51370 primitive calls) in 1.124 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       35    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
      107    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/helpers.py:484(next_whole_second)
        3    0.000    0.000    0.000    0.000 /opt/python/config_file.py:167(get_private_key)
       54    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/unittest/mock.py:520(__get_side_effect)
        6    0.000    0.000    0.006    0.001 /var/lang/lib/python3.7/unittest/mock.py:2470(_get_child_mock)
        2    0.000    0.000    0.038    0.019 /opt/python/pynamodb/models.py:468(get)
        6    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/selector_events.py:234(_ensure_fd_no_transport)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/sslproto.py:232(feed_appdata)
        6    0.000    0.000    0.013    0.002 /var/lang/lib/python3.7/asyncio/sslproto.py:593(_write_appdata)
        9    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/events.py:109(__init__)
        7    0.000    0.000    0.000    0.000 /opt/python/botocore/auth.py:334(string_to_sign)
        7    0.000    0.000    0.000    0.000 /opt/python/botocore/awsrequest.py:230(prepare_request_dict)
       12    0.000    0.000    0.003    0.000 /var/lang/lib/python3.7/ssl.py:772(do_handshake)
        3    0.000    0.000    0.000    0.000 {built-in method binascii.a2b_base64}
       14    0.000    0.000    0.001    0.000 /var/lang/lib/python3.7/email/feedparser.py:178(_call_parse)
       35    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/threading.py:1064(name)
       70    0.000    0.000    0.000    0.000 {method 'translate' of 'bytes' objects}
       14    0.000    0.000    0.000    0.000 {method 'subn' of 're.Pattern' objects}
        3    0.000    0.000    0.001    0.000 /opt/python/pyasn1/codec/ber/decoder.py:536(valueDecoder)
        5    0.000    0.000    0.000    0.000 /opt/python/cdn_handler.py:43(get_rewards)
        6    0.000    0.000    0.000    0.000 /opt/python/aiohttp/client_proto.py:43(should_close)
       33    0.000    0.000    0.000    0.000 /opt/python/aiohttp/client_proto.py:172(_reschedule_timeout)
       30    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/unittest/mock.py:459(_mock_add_spec)
       10    0.000    0.000    0.000    0.000 /opt/python/pynamodb/expressions/operand.py:35(_to_operand)
        6    0.000    0.000    0.004    0.001 /opt/python/pynamodb_patch.py:87(_sign_request)
        6    0.000    0.000    0.000    0.000 /opt/python/pynamodb/connection/base.py:348(send_post_boto_callback)
        4    0.000    0.000    0.001    0.000 /opt/python/pynamodb/connection/table.py:14(__init__)
       33    0.000    0.000    0.000    0.000 /opt/python/botocore/auth.py:253(_header_value)
       16    0.000    0.000    0.000    0.000 /opt/python/urllib3/packages/six.py:939(ensure_str)
        1    0.000    0.000    0.000    0.000 /opt/python/analytics/messages.py:45(__post_init__)
       13    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/contextlib.py:387(__init__)
       21    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/email/message.py:588(get_content_maintype)
        2    0.000    0.000    0.024    0.012 /var/lang/lib/python3.7/ssl.py:410(wrap_socket)
       23    0.000    0.000    0.000    0.000 {method 'timestamp' of 'datetime.datetime' objects}
        5    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/selectors.py:365(unregister)
       35    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/logging/__init__.py:117(getLevelName)
       14    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/logging/__init__.py:212(_acquireLock)
        1    0.000    0.000    0.261    0.261 /opt/python/rewards/reward_redeemer.py:478(_redeem_feature_unlock)
        3    0.000    0.000    0.013    0.004 /opt/python/aiohttp/connector.py:778(close)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/locks.py:19(__init__)
        3    0.000    0.000    0.013    0.004 /opt/python/aiohttp/client_proto.py:60(close)
        1    0.000    0.000    0.001    0.001 /opt/python/rewards/reward_redeemer.py:404(redeem_rewarded_items)
        3    0.000    0.000    0.110    0.037 /opt/python/pynamodb/pagination.py:92(__next__)
        3    0.000    0.000    0.111    0.037 /opt/python/pynamodb/pagination.py:167(__next__)
        1    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/concurrent/futures/thread.py:113(__init__)
        4    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/selector_events.py:655(close)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/concurrent/futures/_base.py:388(add_done_callback)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/futures.py:345(_set_state)
      4/1    0.000    0.000    0.000    0.000 /opt/python/botocore/parsers.py:593(_handle_structure)
       14    0.000    0.000    0.000    0.000 /opt/python/urllib3/connectionpool.py:319(_get_timeout)
        7    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/urllib/parse.py:490(urlunsplit)
        2    0.000    0.000    0.000    0.000 /opt/python/urllib3/util/ssl_.py:400(is_ipaddress)
       33    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/http/client.py:444(isclosed)
       35    0.000    0.000    0.000    0.000 /var/runtime/bootstrap.py:244(filter)
       21    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
        3    0.000    0.000    0.000    0.000 /opt/python/rsa/pem.py:81(load_pem)
       17    0.000    0.000    0.001    0.000 /opt/python/aiohttp/client_reqrep.py:1028(read)
       17    0.000    0.000    0.000    0.000 /opt/python/aiohttp/helpers.py:728(set_result)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/client.py:1122(__aexit__)
       30    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/unittest/mock.py:53(_is_instance_mock)
        6    0.000    0.000    0.002    0.000 /opt/python/pynamodb_patch.py:62(service_model)
       35    0.000    0.000    0.000    0.000 /opt/python/urllib3/packages/six.py:959(ensure_text)
       27    0.000    0.000    0.000    0.000 /opt/python/urllib3/util/queue.py:17(_put)
       14    0.000    0.000    0.000    0.000 /opt/python/urllib3/response.py:423(_error_catcher)
       23    0.000    0.000    0.000    0.000 /opt/python/six.py:588(iteritems)
        5    0.000    0.000    0.000    0.000 {method 'unregister' of 'select.epoll' objects}
        5    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
       28    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/hmac.py:126(digest)
        7    0.000    0.000    0.000    0.000 /opt/python/urllib3/util/url.py:320(_encode_target)
        7    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/email/feedparser.py:70(close)
      146    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/email/_policybase.py:305(header_store_parse)
        1    0.000    0.000    0.353    0.353 /opt/python/rewards/reward_redeemer.py:523(_calculate_awarded_xp)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/client_reqrep.py:328(connection_key)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/client_reqrep.py:1008(_cleanup_writer)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/client_reqrep.py:1014(_notify_content)
       17    0.000    0.000    0.007    0.000 /opt/python/aiohttp/client_reqrep.py:1073(text)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/helpers.py:580(start)
        6    0.000    0.000    0.000    0.000 /opt/python/async_timeout/__init__.py:27(__init__)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/base_protocol.py:56(connection_made)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/ipaddress.py:1142(_ip_int_from_string)
        9    0.000    0.000    0.000    0.000 /opt/python/aiohttp/client.py:957(closed)
       20    0.000    0.000    0.000    0.000 /opt/python/pynamodb/expressions/util.py:7(get_path_segments)
       68    0.000    0.000    0.000    0.000 /opt/python/pynamodb/connection/base.py:1288(_convert_binary)
        2    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/selector_events.py:267(_remove_reader)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/base_events.py:157(_run_until_complete_cb)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/base_events.py:168(_set_nodelay)
        1    0.000    0.000    0.001    0.001 /opt/python/botocore/signers.py:92(sign)
        7    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/contextlib.py:237(helper)
        5    0.000    0.000    0.000    0.000 {method 'register' of 'select.poll' objects}
        5    0.000    0.000    0.000    0.000 {method 'getpeername' of '_socket.socket' objects}
        7    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
       14    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/email/feedparser.py:122(pushlines)
        7    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/email/feedparser.py:184(close)
       35    0.000    0.000    0.000    0.000 {built-in method time.time}
       12    0.000    0.000    0.000    0.000 {function SocketIO.close at 0x7f21dd351170}
       27    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/os.py:758(decode)
       35    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/posixpath.py:41(_get_sep)
        3    0.000    0.000    0.003    0.001 /opt/python/rsa/key.py:578(_load_pkcs1_pem)
        3    0.000    0.000    0.054    0.018 /opt/python/aiohttp/connector.py:917(_get_ssl_context)
        1    0.000    0.000    0.000    0.000 /opt/python/aiohttp/http_parser.py:815(__init__)
        1    0.000    0.000    0.002    0.002 /opt/python/config_file.py:389(_get_file_contents)
       12    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/unittest/mock.py:495(__set_return_value)
        1    0.000    0.000    0.000    0.000 /opt/python/pynamodb/expressions/operand.py:87(__add__)
        8    0.000    0.000    0.000    0.000 /opt/python/pynamodb/expressions/operand.py:321(_to_value)
        6    0.000    0.000    0.000    0.000 /opt/python/pynamodb/connection/base.py:786(get_consumed_capacity_map)
        1    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/selector_events.py:53(__init__)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/selector_events.py:288(_add_writer)
       46    0.000    0.000    0.000    0.000 /opt/python/botocore/validate.py:164(_check_special_validation_cases)
        2    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/queue.py:33(__init__)
        7    0.000    0.000    0.001    0.000 /opt/python/botocore/awsrequest.py:199(send)
        7    0.000    0.000    0.000    0.000 /opt/python/botocore/utils.py:1148(_cache_guard)
       14    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/socket.py:614(readable)
        3    0.000    0.000    0.001    0.000 /var/lang/lib/python3.7/threading.py:264(wait)
        9    0.000    0.000    0.000    0.000 {built-in method _heapq.heappush}
       14    0.000    0.000    0.000    0.000 {built-in method builtins.__import__}
       40    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        3    0.000    0.000    0.013    0.004 /opt/python/aiohttp/connector.py:402(close)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/base_protocol.py:17(__init__)
        7    0.000    0.000    0.000    0.000 /opt/python/config_file.py:150(__init__)
        3    0.000    0.000    0.006    0.002 /opt/python/pynamodb/indexes.py:69(query)
       16    0.000    0.000    0.000    0.000 /opt/python/pynamodb/attributes.py:495(deserialize)
       20    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/tasks.py:27(current_task)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/tasks.py:803(_inner_done_callback)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/futures.py:329(_chain_future)
        7    0.000    0.000    0.000    0.000 /opt/python/botocore/utils.py:232(remove_dot_segments)
        5    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/urllib/parse.py:389(_splitnetloc)
        3    0.000    0.000    0.000    0.000 {method 'getsockname' of '_socket.socket' objects}
        4    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        4    0.000    0.000    0.000    0.000 /opt/python/ambersdk.py:445(validate_parameters)
        3    0.000    0.000    0.000    0.000 {built-in method binascii.b2a_base64}
        7    0.000    0.000    0.001    0.000 /var/lang/lib/python3.7/http/client.py:1265(endheaders)
        6    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/weakref.py:134(__getitem__)
       16    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       13    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
       37    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        2    0.000    0.000    0.001    0.000 <string>:2(__repr__)
        3    0.000    0.000    0.000    0.000 <attrs generated init aiohttp.client_reqrep.ConnectionKey>:1(__init__)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/connector.py:152(_notify_release)
        6    0.000    0.000    0.000    0.000 /opt/python/aiohttp/streams.py:599(read)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/http_writer.py:61(_write)
        6    0.000    0.000    0.000    0.000 /opt/python/pynamodb/expressions/operand.py:56(__eq__)
        2    0.000    0.000    0.000    0.000 /opt/python/pynamodb/expressions/update.py:97(serialize)
        7    0.000    0.000    0.000    0.000 /opt/python/pynamodb_patch.py:158(<listcomp>)
        1    0.000    0.000    0.000    0.000 /opt/python/pynamodb_patch.py:229(__init__)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/selector_events.py:68(_make_ssl_transport)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/sslproto.py:106(do_handshake)
        7    0.000    0.000    0.000    0.000 /opt/python/botocore/auth.py:314(_normalize_url_path)
        7    0.000    0.000    0.000    0.000 /opt/python/botocore/httpsession.py:283(_get_request_target)
        2    0.000    0.000    0.000    0.000 /opt/python/botocore/awsrequest.py:64(__init__)
       15    0.000    0.000    0.000    0.000 /opt/python/botocore/awsrequest.py:613(__iter__)
        7    0.000    0.000    0.000    0.000 /opt/python/urllib3/response.py:367(_init_decoder)
       12    0.000    0.000    0.000    0.000 {method 'read' of '_ssl.MemoryBIO' objects}
        7    0.000    0.000    0.001    0.000 /var/lang/lib/python3.7/ssl.py:996(send)
       26    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/selectors.py:21(_fileobj_to_fd)
        1    0.000    0.000    0.000    0.000 /opt/python/urllib3/util/wait.py:114(_have_working_poll)
       14    0.000    0.000    0.000    0.000 /opt/python/urllib3/util/response.py:7(is_fp_closed)
        7    0.000    0.000    0.001    0.000 /var/lang/lib/python3.7/email/feedparser.py:173(feed)
        3    0.000    0.000    0.001    0.000 /var/lang/lib/python3.7/threading.py:534(wait)
       14    0.000    0.000    0.000    0.000 {method 'decode' of 'bytearray' objects}
       35    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
       26    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/_collections_abc.py:392(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /opt/python/level_progression/model.py:256(get_season_definition)
        3    0.000    0.000    0.005    0.002 /opt/python/rsa/key.py:191(_update_blinding_factor)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/client_reqrep.py:968(release)
        2    0.000    0.000    0.000    0.000 /opt/python/chardet/universaldetector.py:81(__init__)
        2    0.000    0.000    0.000    0.000 /opt/python/chardet/universaldetector.py:220(close)
        6    0.000    0.000    0.000    0.000 /opt/python/aiohttp/helpers.py:480(is_ip_address)
        6    0.000    0.000    0.000    0.000 /opt/python/async_timeout/__init__.py:41(__exit__)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/http_writer.py:25(__init__)
       15    0.000    0.000    0.000    0.000 /opt/python/yarl/_url.py:506(port)
        1    0.000    0.000    0.042    0.042 /opt/python/pynamodb/transactions.py:109(_commit)
        1    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/concurrent/futures/__init__.py:39(__getattr__)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/concurrent/futures/_base.py:312(__init__)
        4    0.000    0.000    0.000    0.000 /opt/python/botocore/model.py:489(input_shape)
       67    0.000    0.000    0.000    0.000 /opt/python/botocore/serialize.py:399(_default_serialize)
        7    0.000    0.000    0.000    0.000 /opt/python/botocore/auth.py:326(credential_scope)
        1    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
        1    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/uuid.py:763(uuid5)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/ssl.py:426(wrap_bio)
        9    0.000    0.000    0.000    0.000 /opt/python/urllib3/util/url.py:297(<listcomp>)
        7    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/http/client.py:387(_check_close)
        7    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/email/feedparser.py:197(_new_message)
       30    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
      148    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       51    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/helpers.py:543(weakref_handle)
       15    0.000    0.000    0.000    0.000 /opt/python/yarl/_url.py:409(scheme)
        3    0.000    0.000    0.000    0.000 /opt/python/rsa/key.py:55(__init__)
        7    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/unittest/mock.py:1459(_get_target)
        1    0.000    0.000    0.000    0.000 /opt/python/rewards/reward_redeemer.py:437(_get_awarded_battle_pass_tokens)
       15    0.000    0.000    0.000    0.000 /opt/python/pynamodb/attributes.py:897(_get_value_for_deserialize)
       12    0.000    0.000    0.000    0.000 /opt/python/botocore/retryhandler.py:197(__call__)
       33    0.000    0.000    0.000    0.000 /opt/python/botocore/validate.py:205(_validate_string)
        7    0.000    0.000    0.000    0.000 /opt/python/botocore/auth.py:395(_set_necessary_date_headers)
       10    0.000    0.000    0.000    0.000 /opt/python/botocore/hooks.py:485(prefix_search)
        2    0.000    0.000    0.026    0.013 /opt/python/urllib3/connection.py:146(_new_conn)
        5    0.000    0.000    0.000    0.000 /opt/python/urllib3/util/connection.py:7(is_connection_dropped)
        7    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/contextlib.py:116(__exit__)
        8    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/urllib/parse.py:801(quote)
        7    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/socket.py:406(_decref_socketios)
       14    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/logging/__init__.py:1600(getEffectiveLevel)
       31    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        5    0.000    0.000    0.000    0.000 /opt/python/pyasn1/type/tag.py:187(__init__)
        3    0.000    0.000    0.001    0.000 /opt/python/rsa/key.py:184(_initial_blinding_factor)
        3    0.000    0.000    0.000    0.000 /opt/python/rsa/pem.py:101(<listcomp>)
        3    0.000    0.000    0.000    0.000 <attrs generated init aiohttp.client_reqrep.RequestInfo>:1(__init__)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/streams.py:553(__init__)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/http_writer.py:70(write)
       30    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/unittest/mock.py:66(_extract_mock)
       38    0.000    0.000    0.000    0.000 /opt/python/pynamodb/attributes.py:702(_is_attribute_container)
        3    0.000    0.000    0.000    0.000 /opt/python/pynamodb/connection/base.py:123(has_index_name)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/locks.py:243(__init__)
        9    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/coroutines.py:173(iscoroutine)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/events.py:632(get_event_loop)
        2    0.000    0.000    0.000    0.000 /opt/python/botocore/serialize.py:527(_partition_parameters)
        1    0.000    0.000    0.001    0.001 /opt/python/botocore/validate.py:287(serialize_to_request)
        7    0.000    0.000    0.000    0.000 /opt/python/botocore/auth.py:318(scope)
        5    0.000    0.000    0.000    0.000 /opt/python/botocore/credentials.py:350(_normalize)
       34    0.000    0.000    0.000    0.000 /opt/python/urllib3/util/queue.py:14(_qsize)
        7    0.000    0.000    0.000    0.000 /opt/python/urllib3/response.py:634(closed)
        7    0.000    0.000    0.000    0.000 /opt/python/urllib3/poolmanager.py:295(_merge_pool_kwargs)
        2    0.000    0.000    0.000    0.000 /opt/python/urllib3/connectionpool.py:857(__init__)
        2    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/ssl.py:950(getpeercert)
        5    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/ssl.py:402(_encode_hostname)
       73    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/urllib/parse.py:101(_noop)
       26    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/selectors.py:215(_fileobj_lookup)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/weakref.py:165(__setitem__)
       35    0.000    0.000    0.000    0.000 {method 'ljust' of 'bytes' objects}
       78    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
       14    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/functools.py:67(wraps)
        7    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/_collections_abc.py:676(items)
        6    0.000    0.000    0.000    0.000 /opt/python/pyasn1/type/univ.py:1816(<listcomp>)
        6    0.000    0.000    0.000    0.000 /opt/python/aiohttp/client_reqrep.py:146(_merge_ssl_params)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/connector.py:617(_release_acquired)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/streams.py:152(set_exception)
        3    0.000    0.000    0.000    0.000 /opt/python/yarl/_url.py:711(_encode_host)
       12    0.000    0.000    0.553    0.046 /opt/python/config_file.py:143(__getitem__)
       13    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/unittest/mock.py:1169(_is_started)
        6    0.000    0.000    0.000    0.000 /opt/python/pynamodb/attributes.py:303(serialize)
       85    0.000    0.000    0.000    0.000 /opt/python/pynamodb/attributes.py:869(is_raw)
        5    0.000    0.000    0.000    0.000 /opt/python/pynamodb/expressions/operand.py:206(__serialize)
        3    0.000    0.000    0.110    0.037 /opt/python/pynamodb/pagination.py:157(_get_next_page)
        4    0.000    0.000    0.000    0.000 /opt/python/pynamodb/connection/base.py:201(get_identifier_map)
        6    0.000    0.000    0.000    0.000 /opt/python/pynamodb/connection/base.py:354(send_pre_boto_callback)
        7    0.000    0.000    0.000    0.000 /opt/python/pynamodb_patch.py:166(<listcomp>)
        1    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/selector_events.py:105(_make_self_pipe)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/selector_events.py:495(_sock_connect_cb)
        1    0.000    0.000    0.000    0.000 /opt/python/botocore/retryhandler.py:314(__call__)
        3    0.000    0.000    0.000    0.000 /opt/python/botocore/model.py:409(__init__)
       46    0.000    0.000    0.000    0.000 /opt/python/botocore/validate.py:58(_type_check)
        3    0.000    0.000    0.000    0.000 /opt/python/botocore/signers.py:353(_build_url)
        7    0.000    0.000    0.000    0.000 /opt/python/botocore/auth.py:203(canonical_query_string)
        2    0.000    0.000    0.000    0.000 /opt/python/urllib3/poolmanager.py:183(_new_pool)
        1    0.000    0.000    0.000    0.000 {built-in method _socket.socketpair}
       35    0.000    0.000    0.000    0.000 {method 'copy' of '_hashlib.HASH' objects}
        2    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/socket.py:416(close)
        2    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/socket.py:422(detach)
       35    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/hmac.py:99(update)
        7    0.000    0.000    0.000    0.000 /opt/python/urllib3/util/retry.py:320(_is_method_retryable)
        7    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/http/client.py:416(_close_conn)
        7    0.000    0.000    0.002    0.000 /var/lang/lib/python3.7/http/client.py:1278(request)
      146    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/email/_policybase.py:201(header_max_count)
       14    0.000    0.000    0.000    0.000 {method 'count' of 'bytes' objects}
       53    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.000    0.000 {built-in method time.get_clock_info}
        7    0.000    0.000    0.000    0.000 {method 'readinto' of '_io.BufferedReader' objects}
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'multidict._multidict.CIMultiDict' objects}
       30    0.000    0.000    0.000    0.000 /opt/python/pyasn1/type/tag.py:212(__getitem__)
        3    0.000    0.000    0.322    0.107 /opt/python/rsa/pkcs1.py:312(sign)
        3    0.000    0.000    0.316    0.105 /opt/python/rsa/core.py:29(encrypt_int)
        2    0.000    0.000    0.000    0.000 /opt/python/aiohttp/client_exceptions.py:205(__init__)
        9    0.000    0.000    0.000    0.000 /opt/python/aiohttp/client_reqrep.py:321(is_ssl)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/connector.py:95(__init__)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/connector.py:682(add)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/connector.py:950(_get_fingerprint)
        3    0.000    0.000    0.000    0.000 /opt/python/aiohttp/client_reqrep.py:357(request_info)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/ipaddress.py:1294(__init__)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/ipaddress.py:1625(_ip_int_from_string)
        3    0.000    0.000    0.000    0.000 /opt/python/yarl/_url.py:680(_normalize_path)
        6    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/unittest/mock.py:1469(_patch_object)
       10    0.000    0.000    0.000    0.000 /opt/python/pynamodb/expressions/update.py:115(<listcomp>)
        4    0.000    0.000    0.000    0.000 /opt/python/pynamodb/connection/base.py:777(get_identifier_map)
        2    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/selector_events.py:831(_read_ready__on_eof)
        2    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/sslproto.py:554(eof_received)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/concurrent/futures/_base.py:377(done)
        6    0.000    0.000    0.002    0.000 /var/lang/lib/python3.7/asyncio/base_events.py:784(getaddrinfo)
        9    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/asyncio/base_events.py:1685(_timer_handle_cancelled)
        7    0.000    0.000    0.000    0.000 /opt/python/botocore/serialize.py:119(_create_default_request)
        1    0.000    0.000    0.000    0.000 /opt/python/botocore/parsers.py:216(parse)
        1    0.000    0.000    0.000    0.000 /opt/python/botocore/parsers.py:914(_initial_body_parse)
        7    0.000    0.000    0.000    0.000 /opt/python/botocore/httpsession.py:236(_path_url)
       14    0.000    0.000    0.000    0.000 /opt/python/botocore/awsrequest.py:383(_prepare_body)
       14    0.000    0.000    0.001    0.000 /opt/python/botocore/awsrequest.py:469(prepare)
       14    0.000    0.000    0.000    0.000 /opt/python/botocore/awsrequest.py:493(__init__)
        5    0.000    0.000    0.000    0.000 /opt/python/botocore/credentials.py:338(__init__)
        7    0.000    0.000    0.000    0.000 /opt/python/urllib3/response.py:260(get_redirect_location)
        7    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/contextlib.py:107(__enter__)
        3    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/ssl.py:776(unwrap)
       42    0.000    0.000    0.000    0.000 /opt/python/urllib3/util/url.py:411(ensure_type)
      3/1    0.000    0.000    0.000    0.000 /var/lang/lib/python3.7/sre_compile.py:71(_compile)
